fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
1048;1041;0.00347;0.00901;0.00094;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
1048;1047;0.00678;0.0219;0.00222;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1041;903;0.01496;0.04661;0.00475;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
1042;1018;0.06347;0.1138;0.0107;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
910;866;0.04455;0.14413;0.01475;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
1045;903;0.06909;0.12273;0.01151;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
789;1034;0.01738;0.03069;0.00288;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
790;782;0.01669;0.02975;0.00279;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
951;910;0.04463;0.07884;0.00738;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
951;773;0.03843;0.10074;0.01041;108.0;108.0;108.0;1.0;0.0;1;-30.0;30.0
946;950;0.03769;0.1219;0.01247;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
895;790;0.0557;0.0995;0.00934;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
1029;895;0.04099;0.07364;0.00692;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
790;784;0.00793;0.01893;0.00187;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
789;787;0.00851;0.02785;0.00285;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
792;787;0.00942;0.0305;0.00312;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
792;784;0.00785;0.01835;0.0018;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
1022;1017;0.02777;0.08975;0.00918;10.0;10.0;10.0;1.0;0.0;1;-30.0;30.0
820;826;0.01083;0.03789;0.00385;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
826;991;0.02378;0.07688;0.00787;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
767;766;0.00835;0.02702;0.00277;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1015;767;0.01843;0.0595;0.00608;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1029;884;0.02066;0.06686;0.00684;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
809;1041;0.04876;0.15769;0.01613;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
808;809;0.0105;0.03306;0.00338;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
944;808;0.02661;0.08603;0.0088;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1021;944;0.01752;0.05678;0.00581;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1042;1021;0.03752;0.1214;0.01242;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1037;1042;0.04169;0.07362;0.0069;26.0;26.0;26.0;1.0;0.0;1;-30.0;30.0
827;1037;0.027;0.04768;0.00446;10.0;10.0;10.0;1.0;0.0;1;-30.0;30.0
949;950;0.0238;0.0538;0.0055;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
945;949;0.01802;0.03182;0.00298;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
952;945;0.00165;0.00537;0.00055;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
951;952;0.01083;0.01917;0.0018;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
899;950;0.01678;0.02959;0.00277;34.0;34.0;34.0;1.0;0.0;1;-30.0;30.0
899;951;0.01455;0.0257;0.00241;34.0;34.0;34.0;1.0;0.0;1;-30.0;30.0
1017;866;0.08306;0.14868;0.01396;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
1018;1017;0.01413;0.02694;0.00257;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
991;1015;0.02638;0.08531;0.00873;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
782;1034;0.00021;0.00038;4.0e-5;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
781;1034;0.01843;0.03331;0.00326;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
1035;781;0.00026;0.00045;4.0e-5;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
1035;782;0.0001;0.00017;2.0e-5;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
1035;783;0.00148;0.00262;0.00024;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
844;1037;3.0e-5;0.0001;1.0e-5;16.0;16.0;16.0;1.0;0.0;1;-30.0;30.0
815;761;0.03124;0.10107;0.01034;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
992;874;0.03488;0.11281;0.01154;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
874;872;0.00207;0.00661;0.00068;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
982;872;0.01992;0.03711;0.00351;92.0;92.0;92.0;1.0;0.0;1;-30.0;30.0
1009;971;0.01719;0.0557;0.0057;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1008;914;0.01207;0.02074;0.00198;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
981;1039;0.02938;0.06012;0.00579;96.0;96.0;96.0;1.0;0.0;1;-30.0;30.0
1008;1039;0.02938;0.06012;0.00579;96.0;96.0;96.0;1.0;0.0;1;-30.0;30.0
1013;1039;0.00133;0.00431;0.00044;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
1009;805;0.04521;0.07926;0.0064;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
805;799;0.01306;0.02455;0.00198;92.0;92.0;92.0;1.0;0.0;1;-30.0;30.0
931;799;0.04455;0.08926;0.00679;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
798;971;0.02207;0.07124;0.00729;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
894;893;0.00876;0.01455;0.00152;87.0;87.0;87.0;1.0;0.0;1;-30.0;30.0
1012;1008;0.01248;0.03438;0.00347;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
919;828;0.0162;0.05223;0.00535;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
828;785;0.01595;0.03174;0.00302;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
894;785;0.01083;0.01909;0.00166;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
894;786;0.01124;0.01975;0.00173;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
976;973;0.02264;0.07314;0.00748;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1009;762;0.1362;0.23512;0.02235;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
975;762;0.00612;0.01992;0.00204;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
980;762;0.00463;0.01479;0.0016;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
980;974;0.00744;0.02405;0.00247;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
974;964;0.00322;0.0105;0.00109;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
1040;976;0.02108;0.06817;0.00697;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
977;831;0.00967;0.03149;0.00322;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
912;831;0.04545;0.08091;0.00757;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
912;786;0.02628;0.04694;0.0044;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
948;894;0.01091;0.01926;0.0018;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
934;806;0.03521;0.07645;0.00743;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
999;935;0.0224;0.0724;0.00741;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
935;904;0.02132;0.06595;0.00671;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
904;786;0.07694;0.13256;0.01263;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
988;762;0.03182;0.07959;0.00806;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
988;965;0.00917;0.02289;0.00232;105.0;105.0;105.0;1.0;0.0;1;-30.0;30.0
1010;761;0.02355;0.07562;0.00782;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1010;855;0.02223;0.0714;0.00738;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
852;759;0.02207;0.05917;0.00611;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
989;759;0.02537;0.06736;0.00695;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
873;989;0.01405;0.03645;0.00377;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
854;807;0.02074;0.06702;0.00686;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
801;807;0.00967;0.0262;0.00263;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
913;801;0.0062;0.02;0.00204;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
1016;785;0.01579;0.05107;0.00523;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
979;959;0.00174;0.00562;0.00058;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1023;994;0.02058;0.03628;0.00339;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
1043;1023;0.02802;0.0905;0.00924;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
1043;989;0.00868;0.01537;0.00143;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
977;761;0.03306;0.10686;0.01094;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1009;819;0.03298;0.10669;0.01091;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
919;1012;0.02066;0.06678;0.00683;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
1016;814;0.01479;0.04769;0.00488;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1019;814;0.00744;0.01314;0.00123;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
1019;805;0.00826;0.01463;0.00137;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
1005;989;0.00256;0.00818;0.00083;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
893;786;0.00529;0.01686;0.00173;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
977;865;0.03893;0.12595;0.01288;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
925;948;0.02157;0.04744;0.00462;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
925;934;0.02967;0.06636;0.00649;100.0;100.0;100.0;1.0;0.0;1;-30.0;30.0
865;815;0.00983;0.03182;0.00325;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
977;959;0.02438;0.07802;0.00807;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
964;959;0.01777;0.05736;0.00587;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
999;806;0.00818;0.02645;0.00271;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
852;780;0.0124;0.05413;0.00675;138.0;138.0;138.0;1.0;0.0;1;-30.0;30.0
1005;990;0.00636;0.02058;0.0021;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
780;759;0.01793;0.05802;0.00593;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
850;854;0.00149;0.00264;0.00025;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
853;850;0.00058;0.0019;0.00019;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
1046;1009;0.02868;0.09281;0.00949;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
757;931;0.0157;0.05074;0.00519;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
842;925;0.02132;0.06893;0.00705;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
998;975;0.00818;0.02653;0.00271;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
857;853;0.01149;0.02967;0.00301;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
802;913;0.0062;0.02;0.00204;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
921;842;0.0181;0.05851;0.00599;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
851;857;0.0057;0.01603;0.00165;112.0;112.0;112.0;1.0;0.0;1;-30.0;30.0
993;873;0.01917;0.04983;0.00516;108.0;108.0;108.0;1.0;0.0;1;-30.0;30.0
992;976;0.02306;0.07463;0.00764;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
982;798;0.00016;0.0005;5.0e-5;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
765;913;0.03025;0.05931;0.00567;94.0;94.0;94.0;1.0;0.0;1;-30.0;30.0
851;817;0.01359;0.04394;0.0045;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1008;810;0.00107;0.00626;0.00059;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
812;1036;0.00223;0.00678;0.0;116.0;116.0;116.0;1.0;0.0;1;-30.0;30.0
811;1036;0.00207;0.00612;0.0;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1009;811;0.00174;0.00564;0.00058;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
907;934;0.04561;0.13862;0.01402;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
904;908;0.01031;0.02002;0.00191;94.0;94.0;94.0;1.0;0.0;1;-30.0;30.0
907;908;0.00349;0.01126;0.00115;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
823;854;0.00876;0.02636;0.0;115.0;115.0;115.0;1.0;0.0;1;-30.0;30.0
998;973;0.00372;0.0119;0.00121;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
856;853;0.00033;0.00116;0.0;124.0;124.0;124.0;1.0;0.0;1;-30.0;30.0
963;913;0.00025;0.00066;0.0;108.0;108.0;108.0;1.0;0.0;1;-30.0;30.0
881;865;0.00041;0.00126;0.0;116.0;116.0;116.0;1.0;0.0;1;-30.0;30.0
813;810;0.00099;0.00298;0.0;115.0;115.0;115.0;1.0;0.0;1;-30.0;30.0
979;1040;0.0064;0.02069;0.00212;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1050;966;0.0519;0.1314;0.01312;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
969;967;0.01521;0.02562;0.00245;87.0;87.0;87.0;1.0;0.0;1;-30.0;30.0
969;968;0.00851;0.01438;0.00155;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
968;939;0.02702;0.0876;0.009;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
938;864;0.01851;0.06;0.00614;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
864;847;0.01372;0.04446;0.00454;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
966;957;0.02289;0.0519;0.00506;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
970;957;0.02521;0.05744;0.00561;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
970;962;0.00579;0.00992;0.00105;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
824;794;0.01777;0.05736;0.00587;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
847;794;0.02058;0.06612;0.00686;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
966;788;0.00901;0.03107;0.00298;123.0;123.0;123.0;1.0;0.0;1;-30.0;30.0
947;788;0.02397;0.08322;0.00799;123.0;123.0;123.0;1.0;0.0;1;-30.0;30.0
958;947;0.02322;0.07521;0.0077;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1033;985;0.00884;0.01488;0.0015;87.0;87.0;87.0;1.0;0.0;1;-30.0;30.0
1000;966;0.05331;0.13339;0.01064;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
967;818;0.04066;0.11116;0.01147;110.0;110.0;110.0;1.0;0.0;1;-30.0;30.0
1007;818;0.02777;0.07769;0.00801;111.0;111.0;111.0;1.0;0.0;1;-30.0;30.0
1007;1001;0.00289;0.00777;0.0008;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
768;1001;0.04;0.06182;0.00676;84.0;84.0;84.0;1.0;0.0;1;-30.0;30.0
996;769;0.03826;0.06562;0.01263;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
996;858;0.02893;0.04975;0.00953;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
859;858;0.00413;0.00711;0.00137;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
1001;922;0.06909;0.1238;0.01008;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
1000;845;0.03992;0.06793;0.00543;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
929;845;0.01281;0.02182;0.00175;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
929;923;0.01322;0.0343;0.00329;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
922;879;0.03132;0.1014;0.01038;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
927;926;0.00033;0.00058;0.0242;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
794;764;0.01628;0.05273;0.00541;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1024;846;0.03471;0.11256;0.01158;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1024;901;0.01512;0.05132;0.00251;122.0;122.0;122.0;1.0;0.0;1;-30.0;30.0
901;800;0.0295;0.05182;0.00488;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
1011;768;0.01025;0.0181;0.0017;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
1030;1011;0.03124;0.05512;0.00516;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
1030;849;0.02446;0.04322;0.00405;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
906;849;0.05736;0.10083;0.00949;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
920;905;0.01364;0.07041;0.00728;137.0;137.0;137.0;1.0;0.0;1;-30.0;30.0
834;849;0.00306;0.00983;0.00101;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
838;837;0.00446;0.01455;0.00148;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
954;837;0.01405;0.04537;0.00465;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
839;849;0.0076;0.02455;0.00252;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
863;839;0.00446;0.01388;0.00143;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
848;863;0.0057;0.01851;0.00189;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
954;905;0.02198;0.06843;0.00702;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
1028;955;0.0162;0.02843;0.00269;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
1028;822;0.03917;0.06603;0.00396;88.0;88.0;88.0;1.0;0.0;1;-30.0;30.0
821;822;0.00959;0.02017;0.00196;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
955;909;0.00967;0.03157;0.00322;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
909;791;0.04777;0.09058;0.00862;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
983;791;0.02273;0.04661;0.0045;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
983;777;0.02463;0.05959;0.00496;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
778;777;0.0057;0.01851;0.00189;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
1050;879;0.04719;0.08521;0.00803;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
957;953;0.00777;0.01686;0.00165;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
978;967;0.01686;0.02983;0.00281;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
978;953;0.00355;0.00628;0.00542;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
1049;768;0.00587;0.01033;0.00097;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
1049;995;0.0038;0.0124;0.00127;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
995;933;0.00405;0.01298;0.00133;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
958;795;0.00355;0.01157;0.00119;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
1006;778;0.01777;0.0576;0.00589;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
803;1006;0.01777;0.0576;0.00589;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
937;777;0.02174;0.03835;0.00359;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
937;1038;0.01719;0.05562;0.00568;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1038;862;0.01719;0.05562;0.00568;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
900;764;0.02074;0.06727;0.00688;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
861;859;0.00157;0.00306;0.00029;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
985;967;0.03826;0.06752;0.00633;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
1000;917;0.02488;0.07223;0.00824;113.0;113.0;113.0;1.0;0.0;1;-30.0;30.0
937;841;0.01521;0.04901;0.00502;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1033;997;0.00041;0.0119;0.00122;137.0;137.0;137.0;1.0;0.0;1;-30.0;30.0
933;997;0.00281;0.00901;0.00092;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
955;830;0.02289;0.07413;0.00758;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
938;939;0.01934;0.06264;0.00641;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
838;834;0.00455;0.01471;0.0015;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
821;987;0.03488;0.06488;0.00614;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
962;824;0.02099;0.06785;0.00694;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
830;848;0.01083;0.03512;0.00359;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
797;1038;0.01917;0.05959;0.0061;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
1007;936;0.004;0.01038;0.00107;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
840;849;0.0023;0.00744;0.00076;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
836;840;0.00144;0.00464;0.00047;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
849;836;0.00184;0.00597;0.00061;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
924;922;0.01074;0.03473;0.00355;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
928;924;0.00223;0.00722;0.00074;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
922;928;0.00328;0.0106;0.00108;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
1025;966;0.0124;0.03603;0.0;113.0;113.0;113.0;1.0;0.0;1;-30.0;30.0
1044;1000;0.01818;0.05463;0.0;115.0;115.0;115.0;1.0;0.0;1;-30.0;30.0
1004;1000;0.00331;0.00992;0.0;115.0;115.0;115.0;1.0;0.0;1;-30.0;30.0
1002;1000;0.00058;0.00165;0.0;112.0;112.0;112.0;1.0;0.0;1;-30.0;30.0
896;905;0.00661;0.0181;0.0;110.0;110.0;110.0;1.0;0.0;1;-30.0;30.0
896;905;0.00661;0.01835;0.0;111.0;111.0;111.0;1.0;0.0;1;-30.0;30.0
915;954;0.00207;0.00628;0.0;116.0;116.0;116.0;1.0;0.0;1;-30.0;30.0
915;954;0.00207;0.00628;0.0;116.0;116.0;116.0;1.0;0.0;1;-30.0;30.0
1020;954;0.00496;0.01545;0.0;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
1020;954;0.00496;0.01545;0.0;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
832;846;0.00025;0.00066;0.0;108.0;108.0;108.0;1.0;0.0;1;-30.0;30.0
2084;1498;0.02628;0.08298;0.00905;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1497;1498;0.00298;0.00967;0.001;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1197;1718;0.03612;0.05041;0.00829;57.0;57.0;57.0;1.0;0.0;1;-30.0;30.0
1196;1197;0.0;8.0e-5;1.0e-5;29.0;29.0;29.0;1.0;0.0;1;-30.0;30.0
1230;1199;0.0162;0.04917;0.00584;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1229;1230;0.00017;0.00025;4.0e-5;77.0;77.0;77.0;1.0;0.0;1;-30.0;30.0
1234;1587;0.01653;0.05041;0.00589;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1233;1234;0.0005;0.00149;0.00017;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1363;1111;0.03868;0.10116;0.0108;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
1828;1575;0.00537;0.01736;0.00181;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1112;1828;0.03909;0.09719;0.01033;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
1827;1828;8.0e-5;0.00017;2.0e-5;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
1554;1470;0.01595;0.04132;0.00403;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
1943;1554;0.03174;0.08347;0.00816;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
1552;1554;0.0005;0.00107;0.00014;29.0;29.0;29.0;1.0;0.0;1;-30.0;30.0
1555;1469;0.01595;0.0414;0.00404;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
1944;1555;0.03174;0.08347;0.00816;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
1553;1555;0.0005;0.00116;0.00014;29.0;29.0;29.0;1.0;0.0;1;-30.0;30.0
2110;1858;0.04826;0.12198;0.0129;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
1857;1526;0.04017;0.10537;0.01188;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
1227;1095;0.01165;0.03653;0.00401;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1226;1094;0.01165;0.03653;0.00401;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1438;1860;0.00273;0.00876;0.0009;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1578;1438;0.0076;0.02355;0.00263;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1437;1438;0.00033;0.00041;9.0e-5;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
1109;1641;0.01818;0.04521;0.0048;102.0;102.0;102.0;1.0;0.0;1;-30.0;30.0
2085;1109;0.02603;0.06471;0.00687;102.0;102.0;102.0;1.0;0.0;1;-30.0;30.0
1489;1642;0.01736;0.04893;0.00504;102.0;102.0;102.0;1.0;0.0;1;-30.0;30.0
1784;1427;0.00686;0.02215;0.00232;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1269;1784;0.0043;0.01347;0.00147;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1578;1269;0.00579;0.01785;0.00204;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1783;1784;0.00603;0.01744;0.0023;113.0;113.0;113.0;1.0;0.0;1;-30.0;30.0
1269;1268;0.00231;0.00273;0.00058;74.0;74.0;74.0;1.0;0.0;1;-30.0;30.0
1937;1188;0.00504;0.01562;0.00173;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1580;1937;0.01025;0.03198;0.00354;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
1937;1935;0.00521;0.00884;0.00089;72.0;72.0;72.0;1.0;0.0;1;-30.0;30.0
